Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,GP_Opp,MPG_Opp,PPG_Opp,FGM_Opp,FGA_Opp,FG%_Opp,3PM_Opp,3PA_Opp,3P%_Opp,FTM_Opp,FTA_Opp,FT%_Opp,ORB_Opp,DRB_Opp,RPG_Opp,APG_Opp,SPG_Opp,BPG_Opp,TOV_Opp,PF_Opp
2014VIRGINIATECH,31,40.5,62.9,21.5,52.9,.406,6.9,19.2,.361,13.1,20.2,.648,10.0,25.4,35.4,10.9,3.3,4.5,12.7,16.9,31,40.5,67.0,23.3,57.6,.403,7.6,23.3,.326,12.9,19.3,.666,10.0,22.9,32.9,13.0,6.2,3.7,8.5,17.6
2014SOUTHCAROLINAST,30,40.7,62.8,22.5,57.0,.396,4.9,17.5,.282,12.8,19.6,.652,12.3,22.4,34.8,12.1,5.6,3.3,15.1,19.2,30,40.7,72.7,24.8,55.8,.444,6.5,19.3,.337,16.6,24.1,.690,11.6,24.2,35.8,13.1,7.2,4.0,12.6,18.1
2014BOWLINGGREEN,32,40.3,62.7,23.2,54.5,.426,3.8,13.0,.288,12.5,19.7,.637,10.0,24.1,34.1,12.1,7.7,5.5,14.7,17.6,32,40.3,64.2,22.4,54.4,.411,6.2,17.8,.349,13.3,20.3,.652,10.4,24.0,34.4,12.6,8.4,3.4,14.0,17.7
2014SANJOSEST,31,40.5,62.5,20.4,54.4,.374,8.5,25.7,.332,13.3,18.4,.722,9.7,24.5,34.1,11.2,4.3,2.8,13.4,20.5,31,40.5,71.7,24.1,55.8,.431,6.8,19.3,.352,16.8,24.9,.673,10.5,25.4,35.9,13.4,6.6,3.8,9.8,16.5
2014WASHINGTONST,31,40.3,62.4,21.1,52.7,.400,7.5,23.0,.328,12.6,19.2,.658,9.5,22.5,32.0,10.5,5.1,2.9,11.5,18.2,31,40.3,67.1,22.9,50.6,.452,6.1,16.5,.368,15.3,22.4,.683,8.3,24.2,32.5,11.4,5.6,2.7,11.3,17.7
2014NORTHERNILLINOIS,32,40.8,62.3,20.2,51.6,.391,4.3,15.4,.277,17.7,25.8,.684,12.9,23.7,36.6,8.5,6.6,3.3,14.7,20.1,32,40.8,62.9,20.8,51.1,.407,6.0,19.8,.304,15.3,23.2,.661,9.7,21.8,31.5,10.8,6.8,3.8,13.7,20.1
2014STETSON,31,40.3,61.8,22.0,52.5,.420,5.1,17.5,.294,12.6,19.0,.663,9.1,19.9,29.0,11.9,5.6,3.7,12.3,17.1,31,40.3,72.6,25.4,54.4,.466,7.3,19.5,.375,14.6,20.4,.716,11.0,23.6,34.6,14.1,6.7,3.7,12.0,18.4
2014STFRANCISPA,31,40.0,61.8,21.8,53.2,.409,7.1,22.2,.320,11.2,17.4,.642,8.4,20.5,29.0,11.6,5.7,2.7,10.7,15.5,31,40.0,69.4,25.5,54.4,.468,6.1,16.4,.375,12.3,16.4,.753,9.5,25.1,34.6,10.9,5.2,3.6,11.1,16.6
2014RICE,30,40.8,61.8,21.2,52.7,.403,7.9,24.4,.323,11.4,17.6,.649,7.1,23.7,30.8,13.8,4.7,1.9,13.1,19.0,30,40.8,69.4,23.0,53.7,.429,6.2,18.0,.343,17.2,24.4,.705,9.8,26.8,36.6,12.6,7.1,3.0,11.1,17.3
2014DELAWAREST,30,40.5,61.6,21.5,51.0,.422,5.2,16.2,.322,13.3,19.3,.689,9.2,21.1,30.3,12.2,5.1,3.5,11.8,18.0,30,40.5,64.9,22.1,51.5,.430,5.6,18.6,.299,15.0,21.2,.709,10.5,22.2,32.6,12.8,5.7,3.8,11.7,17.6
2014SAVANNAHST,32,40.5,61.5,21.7,51.7,.419,4.9,15.7,.313,13.3,20.4,.652,10.2,21.7,31.9,10.4,7.0,4.9,15.7,20.9,32,40.5,64.3,21.0,51.3,.410,4.6,14.8,.309,17.7,25.3,.699,11.5,22.7,34.2,10.9,7.1,4.0,14.8,17.9
2014MIAMIFL,33,40.8,61.5,21.6,51.2,.421,5.6,17.5,.323,12.7,18.5,.687,10.0,22.9,32.8,10.5,4.9,3.8,10.2,15.8,33,40.8,59.5,21.1,51.9,.406,6.7,18.9,.355,10.7,16.2,.661,9.7,20.7,30.4,11.3,4.9,2.7,9.7,16.3
2014TEXASST,31,40.2,61.4,22.5,51.7,.435,4.7,15.3,.306,11.7,17.7,.663,9.3,21.7,31.1,11.1,5.9,2.8,13.7,18.1,31,40.1,66.0,22.3,49.9,.448,6.6,16.8,.396,14.7,20.9,.706,8.2,21.9,30.1,11.2,6.6,3.2,12.4,16.5
2014UMASSLOWELL,28,40.2,61.4,20.4,51.7,.394,6.9,21.0,.327,13.8,19.6,.704,9.2,21.3,30.5,12.0,5.9,2.6,13.5,18.5,28,40.2,69.2,24.7,55.7,.444,6.1,19.1,.321,13.6,19.2,.710,11.5,23.5,35.0,15.4,6.4,3.1,12.5,18.8
2014BINGHAMTON,30,40.5,61.3,19.7,51.8,.380,6.1,19.0,.320,15.9,22.9,.693,9.9,21.5,31.4,9.4,6.1,2.0,14.3,19.9,30,40.5,71.3,24.1,53.4,.452,8.1,21.1,.385,14.9,21.8,.685,9.8,24.3,34.1,14.7,7.4,3.5,13.2,20.2
2014WESTERNILLINOIS,30,40.3,61.3,22.2,48.9,.455,4.7,13.9,.340,12.1,18.2,.664,7.4,22.1,29.6,12.4,6.0,2.9,13.3,18.4,30,40.3,62.7,20.8,49.4,.422,5.4,16.2,.335,15.6,21.8,.715,8.0,21.6,29.6,11.4,7.1,2.9,12.2,17.4
2014HOWARD,33,40.5,61.2,19.4,51.2,.378,5.3,15.7,.337,17.2,25.3,.679,10.8,21.0,31.8,7.9,6.3,4.0,16.3,22.0,33,40.5,71.0,22.4,52.0,.431,6.6,19.7,.333,19.7,28.4,.693,11.6,23.8,35.4,13.4,6.9,4.2,14.9,20.5
2014NAVY,30,40.5,60.7,22.0,54.8,.401,6.7,20.4,.328,10.0,15.7,.635,10.4,21.6,32.0,12.7,6.5,3.3,12.5,18.9,30,40.5,65.2,21.7,49.6,.438,6.6,18.5,.354,15.2,21.3,.715,8.7,24.6,33.3,12.2,6.4,3.1,13.6,16.8
2014NORTHWESTERN,33,40.3,59.5,20.2,50.9,.396,6.6,21.5,.306,12.6,18.1,.700,7.1,24.3,31.4,11.0,4.3,3.7,10.9,18.4,33,40.3,63.4,22.3,54.2,.411,5.2,16.5,.315,13.6,20.6,.662,10.6,25.5,36.1,12.4,6.1,4.1,10.3,18.2
2014SOUTHERNUTAH,29,40.2,59.0,20.4,50.4,.404,4.5,13.8,.327,13.7,19.9,.689,7.6,19.8,27.4,10.8,4.4,3.2,13.9,23.2,29,40.2,74.9,24.2,50.7,.478,5.4,14.3,.380,21.0,29.1,.721,10.0,24.6,34.6,11.4,6.9,3.0,11.4,18.6
2014NEWHAMPSHIRE,30,40.2,57.8,19.5,51.8,.376,7.0,21.3,.330,11.9,17.1,.693,9.0,24.0,33.0,9.7,4.0,3.3,13.0,19.4,30,40.2,64.8,21.4,52.4,.408,5.7,17.8,.320,16.3,22.8,.716,9.2,24.2,33.4,10.9,6.2,2.8,11.1,17.1
